date,open,high,low,close,amout,vol,str07
20161101,23.18,25.29,23.18,25.29,100105.0,4000,65536
20161102,27.82,27.82,27.82,27.82,63986.0,2300,65536
20161103,30.6,30.6,30.6,30.6,64260.0,2100,65536
20161104,33.66,33.66,33.66,33.66,87516.0,2600,65536
20161107,37.03,37.03,37.03,37.03,66654.0,1800,65536
20161108,40.73,40.73,40.73,40.73,207723.0,5100,65536
20161109,44.8,44.8,44.8,44.8,125440.0,2800,65536
20161110,49.28,49.28,49.28,49.28,118272.0,2400,65536
20161111,54.21,54.21,54.21,54.21,303684.40625,5602,65536
20161114,59.63,59.63,59.63,59.63,602263.0,10100,65536
20161115,65.59,65.59,65.59,65.59,754285.0,11500,65536
20161116,72.15,72.15,72.15,72.15,865800.0,12000,65536
20161117,79.37,79.37,79.37,79.37,4032551.5,50807,65536
20161118,87.31,87.31,87.31,87.31,7301910.0,83632,65536
20161121,96.04,96.04,89.92,90.1,880450432.0,9580218,65536
20161122,90.89,99.11,90.19,96.95,890655232.0,9409333,65536
20161123,94.33,97.0,92.44,93.29,630486464.0,6687035,65536
20161124,92.0,94.68,90.13,90.7,363378496.0,3951385,65536
20161125,90.16,93.6,87.52,93.5,416467232.0,4577687,65536
20161128,92.5,94.22,90.87,91.04,250174048.0,2713996,65536
20161129,91.5,92.78,89.88,91.07,233951952.0,2560078,65536
20161130,90.6,94.49,90.51,93.74,340641984.0,3660844,65536
20161201,93.69,94.98,91.39,93.71,310421344.0,3333445,65536
20161202,93.6,93.6,86.51,86.8,311153984.0,3470020,65536
20161205,83.0,87.1,83.0,85.02,133142744.0,1562718,65536
20161206,84.8,86.17,84.51,84.89,108316440.0,1269323,65536
20161207,85.48,85.5,83.0,85.15,121194400.0,1439655,65536
20161208,85.14,86.86,83.81,83.82,128211672.0,1503021,65536
20161209,83.0,83.18,79.6,80.1,167652208.0,2065264,65536
20161212,80.0,80.0,72.09,72.11,157879200.0,2091891,65536
20161213,72.97,73.66,71.11,72.6,80961464.0,1113888,65536
20161214,70.88,73.18,70.88,71.14,72780240.0,1012839,65536
20161215,71.6,73.43,71.5,72.57,82899864.0,1140451,65536
20161216,72.28,72.96,71.95,72.7,60926640.0,841100,65536
20161219,72.8,72.8,71.0,72.0,56714496.0,790669,65536
20161220,71.98,73.0,71.46,72.21,54112920.0,750532,65536
20161221,71.5,72.78,71.22,72.5,69915832.0,971951,65536
20161222,72.18,72.45,71.38,71.97,48171508.0,669351,65536
20161223,71.94,71.94,67.8,67.8,97568600.0,1402000,65536
20161226,67.0,69.29,65.15,69.0,65837296.0,979494,65536
20161227,68.4,68.99,68.2,68.54,36241932.0,528933,65536
20161228,68.7,68.94,67.91,68.0,29230004.0,426630,65536
20161229,68.0,68.39,67.07,67.07,42315968.0,623821,65536
20161230,67.21,67.9,66.02,66.41,37592632.0,563501,65536
20170103,66.69,68.5,66.67,68.15,47453256.0,701233,65536
20170104,68.4,69.14,67.91,68.78,46349612.0,674954,65536
20170105,69.0,69.68,68.38,68.69,54629776.0,792446,65536
20170106,68.8,68.85,65.0,65.15,68760656.0,1034909,65536
20170109,64.6,64.97,63.3,64.21,44252224.0,690137,65536
20170110,64.44,65.97,64.16,65.52,51205040.0,784717,65536
20170111,67.0,71.0,63.18,68.85,178815872.0,2586084,65536
20170112,67.5,68.89,66.32,66.4,89473296.0,1327488,65536
20170113,65.24,65.77,60.0,60.0,97754504.0,1567377,65536
20170116,59.03,59.35,54.0,55.17,76673336.0,1369267,65536
20170117,54.78,58.5,53.33,57.16,57889400.0,1033980,65536
20170118,56.55,56.59,54.2,54.42,33973048.0,612000,65536
20170119,53.97,55.93,52.82,54.94,39850908.0,728102,65536
20170120,54.0,57.56,53.51,56.88,50114856.0,886008,65536
20170123,56.1,58.8,56.1,57.57,44666056.0,773066,65536
20170124,57.57,57.57,55.85,55.88,32660158.0,576548,65536
20170125,55.9,57.8,55.03,57.5,37973136.0,665500,65536
20170126,57.5,58.5,57.43,57.8,27618478.0,477438,65536
20170203,57.6,58.8,56.65,57.86,28839684.0,499712,65536
20170206,59.0,59.45,58.06,58.78,74243912.0,1266309,65536
20170207,58.54,58.89,58.3,58.8,71863296.0,1227374,65536
20170208,58.8,59.92,58.35,59.79,75525632.0,1271643,65536
20170209,59.37,60.97,59.22,59.61,69484216.0,1158245,65536
20170210,59.46,59.77,57.88,57.95,61464988.0,1048500,65536
20170213,57.6,59.97,57.4,59.54,60040212.0,1018189,65536
20170214,59.53,60.5,59.05,59.95,52494236.0,877433,65536
20170215,59.87,60.91,59.2,59.64,60683064.0,1009605,65536
20170216,59.29,59.66,58.4,58.9,45318960.0,770513,65536
20170217,58.68,59.34,57.53,57.7,35145520.0,601974,65536
20170220,57.6,58.53,55.87,56.36,47738356.0,846113,65536
20170221,56.42,57.59,56.42,57.31,40342624.0,707000,65536
20170222,57.31,57.49,56.4,57.03,44251900.0,776841,65536
20170223,57.0,57.98,56.75,57.77,45252376.0,788245,65536
20170224,58.0,59.76,57.77,59.49,72273560.0,1227019,65536
20170227,60.6,61.58,59.78,60.15,95495424.0,1574538,65536
20170228,59.6,60.46,59.51,60.34,59162924.0,985828,65536
20170301,60.5,61.18,59.92,60.0,52363388.0,867260,65536
20170302,60.01,60.4,59.32,59.87,46243296.0,772200,65536
20170303,59.88,60.16,59.02,60.0,37828384.0,635200,65536
20170306,60.01,61.76,60.0,61.66,68582528.0,1121754,65536
20170307,61.78,62.9,61.3,62.45,74138664.0,1191944,65536
20170308,62.2,63.5,62.02,62.48,59529752.0,948945,65536
20170309,62.35,62.35,61.11,61.37,54579640.0,887840,65536
20170310,61.5,63.79,61.46,63.2,80268568.0,1277518,65536
