date,open,high,low,close,amout,vol,str07
20210208,139.66,182.68,139.55,141.6,1786214144.0,11880021,65536
20210209,114.0,126.0,84.18,84.44,939596928.0,9535545,65536
20210210,80.0,84.99,73.02,73.5,520632320.0,6695619,65536
20210218,75.11,84.5,75.11,78.5,572854528.0,7124104,65536
20210219,75.0,75.98,68.9,71.23,424794400.0,5955766,65536
20210222,71.22,72.8,70.1,70.91,309138176.0,4337075,65536
20210223,69.8,69.8,66.5,66.78,256891632.0,3806428,65536
20210224,66.8,67.88,66.74,67.04,181282416.0,2693777,65536
20210225,67.3,69.5,67.07,68.02,223307296.0,3272803,65536
20210226,67.68,67.81,65.28,65.29,177315424.0,2691635,65536
20210301,65.01,66.39,65.0,66.1,132872248.0,2024522,65536
20210302,66.17,66.43,63.9,64.5,149754736.0,2307602,65536
20210303,64.02,65.88,62.8,65.1,154742144.0,2412855,65536
20210304,64.31,64.66,62.31,62.4,132818920.0,2096493,65536
20210305,62.0,74.88,62.0,74.88,538649664.0,7699881,65536
20210308,75.0,88.22,73.5,79.49,732882624.0,9177387,65536
20210309,75.2,77.64,66.25,68.63,417438368.0,5833073,65536
20210310,67.12,71.39,66.33,66.74,242174480.0,3518603,65536
20210311,65.54,67.36,63.82,66.51,190563552.0,2910261,65536
20210312,66.0,69.68,65.67,66.97,216447984.0,3188733,65536
20210315,64.95,66.13,63.26,63.8,148403040.0,2319417,65536
20210316,63.39,64.99,62.2,64.2,127970256.0,2006337,65536
20210317,64.19,73.97,63.23,72.52,337943648.0,4899808,65536
20210318,71.0,75.52,68.58,72.2,368350784.0,5139686,65536
20210319,70.0,74.15,69.3,70.88,270203904.0,3758951,65536
20210322,71.41,75.78,71.41,74.2,294097184.0,3971436,65536
20210323,73.25,77.49,73.2,76.31,310003392.0,4121247,65536
20210324,77.0,79.93,71.0,71.52,305229152.0,4067356,65536
20210325,69.2,72.47,67.8,68.47,194791664.0,2780661,65536
20210326,68.0,69.61,67.85,68.81,126529304.0,1841438,65536
20210329,69.4,71.8,68.8,69.62,123032016.0,1758570,65536
20210330,69.11,70.49,67.02,67.69,132854184.0,1952470,65536
20210331,65.4,67.26,65.4,65.95,113015136.0,1709906,65536
20210401,66.61,66.88,63.8,64.0,123550080.0,1914285,65536
20210402,64.06,65.89,64.06,65.34,108007672.0,1657092,65536
20210406,65.36,67.17,64.84,66.92,114928232.0,1740331,65536
20210407,66.72,69.75,65.84,68.89,197856432.0,2923901,65536
20210408,68.62,71.99,68.02,69.24,256141088.0,3636457,65536
20210409,72.27,75.68,68.5,68.8,228722160.0,3197577,65536
20210412,66.22,67.82,65.18,65.4,144505376.0,2186568,65536
20210413,65.34,71.25,65.34,70.43,231247936.0,3369213,65536
20210414,71.21,71.3,67.88,69.01,139190064.0,2024034,65536
20210415,69.09,69.19,66.04,67.0,117934408.0,1756509,65536
20210416,67.0,68.88,66.69,68.02,108387448.0,1598600,65536
20210419,67.9,70.73,67.71,70.12,147634608.0,2129893,65536
20210420,69.67,71.62,69.0,69.0,157244208.0,2238635,65536
20210421,69.05,71.13,67.88,69.8,146934688.0,2118048,65536
20210422,69.7,70.34,68.38,69.47,103643080.0,1499529,65536
20210423,69.22,69.38,66.6,66.68,120601976.0,1790521,65536
20210426,67.02,67.25,64.68,64.89,95277048.0,1460451,65536
20210427,65.12,65.7,62.43,63.08,84922184.0,1339329,65536
20210428,62.32,64.85,62.32,64.2,66629624.0,1039574,65536
20210429,64.14,64.25,62.3,62.3,74862840.0,1190936,65536
20210430,61.9,63.4,61.9,62.8,59684756.0,951310,65536
20210506,62.71,63.5,61.02,62.42,62127252.0,996870,65536
20210507,62.4,62.4,61.11,61.3,54147772.0,879930,65536
20210510,61.7,61.72,58.4,59.14,85517536.0,1438228,65536
20210511,59.11,63.0,58.91,62.44,96232216.0,1557071,65536
20210512,61.3,62.26,60.17,61.22,60542588.0,990866,65536
20210513,60.12,60.9,59.8,59.84,43592908.0,724509,65536
20210514,59.85,60.49,59.8,60.23,39125292.0,649412,65536
20210517,60.28,61.74,59.7,61.55,60671644.0,1001103,65536
20210518,61.51,64.0,61.1,62.45,90967696.0,1447386,65536
20210519,62.96,62.96,61.11,61.16,64407392.0,1046393,65536
20210520,61.01,61.43,60.6,60.93,40163552.0,659428,65536
20210521,60.69,61.16,59.91,59.99,42062336.0,697681,65536
20210524,59.58,60.43,58.65,60.38,51373244.0,864100,65536
20210525,61.26,61.98,60.48,60.74,61090136.0,999900,65536
20210526,61.16,61.85,60.16,61.71,66270580.0,1083000,65536
20210527,62.0,63.3,61.41,62.13,87423256.0,1401743,65536
20210528,62.0,62.26,60.06,60.19,71126944.0,1166365,65536
20210531,60.28,61.08,60.24,60.83,45910208.0,756111,65536
20210601,60.98,61.95,60.7,61.78,65395924.0,1061300,65536
20210602,61.72,62.2,60.89,62.1,67490848.0,1093993,65536
20210603,62.22,62.33,61.19,61.3,59028160.0,956509,65536
20210604,61.05,61.5,60.51,60.77,46301832.0,759501,65536
20210607,60.6,61.32,60.41,61.26,40270764.0,660408,65536
20210608,61.25,61.26,59.93,60.01,51111976.0,846307,65536
20210609,60.07,60.3,59.59,60.05,26193600.0,436428,65536
20210610,59.97,60.72,59.93,60.17,38003832.0,631149,65536
20210611,60.17,60.36,59.91,60.09,33113560.0,551000,65536
20210615,60.45,61.8,59.71,61.42,66258580.0,1088824,65536
20210616,61.15,62.08,60.73,62.02,62632524.0,1020585,65536
20210617,61.98,63.01,61.41,62.06,79599824.0,1277506,65536
20210618,61.5,61.69,60.7,61.12,51173764.0,837716,65536
20210621,61.17,62.3,60.9,61.83,54230616.0,878830,65536
20210622,61.73,62.98,61.38,62.64,75286784.0,1209464,65536
20210623,62.66,63.37,61.96,62.07,74886304.0,1195855,65536
20210624,62.06,62.1,60.79,61.1,56120740.0,917723,65536
20210625,61.1,61.52,60.66,61.48,42757300.0,699424,65536
20210628,61.43,62.15,61.05,61.83,44864888.0,726796,65536
20210629,61.84,61.84,59.91,60.15,63996968.0,1056300,65536
20210630,60.3,60.49,59.92,60.36,31627660.0,524985,65536
20210701,60.01,60.9,59.89,59.89,49097664.0,813700,65536
20210702,59.84,59.89,57.9,57.98,58611688.0,1000116,65536
20210705,57.99,58.48,57.9,58.37,26710440.0,459347,65536
20210706,58.08,59.38,58.08,59.38,34267352.0,583912,65536
20210707,59.04,59.59,59.03,59.16,32206970.0,543118,65536
20210708,59.01,59.54,58.05,58.2,39584480.0,676617,65536
20210709,58.25,58.61,57.93,58.38,26119318.0,448417,65536
20210712,58.38,58.93,58.14,58.64,32997724.0,563101,65536
20210713,58.64,58.68,57.9,58.33,39089196.0,672116,65536
20210714,58.33,59.1,58.03,58.6,36547884.0,625200,65536
20210715,58.42,58.45,56.08,56.32,60752172.0,1070719,65536
20210716,56.3,56.56,54.91,54.99,54930164.0,989155,65536
20210719,55.28,56.59,55.13,55.56,35981000.0,643700,65536
20210720,55.54,55.54,53.42,54.0,51886696.0,959600,65536
20210721,54.03,54.44,53.83,54.12,28116378.0,519227,65536
20210722,54.14,54.2,53.06,53.49,40977048.0,766601,65536
20210723,53.8,53.8,52.1,52.16,42379680.0,805800,65536
20210726,52.18,53.38,51.41,53.35,51874556.0,985467,65536
20210727,53.35,55.3,52.89,54.36,77449864.0,1424462,65536
20210728,53.88,53.88,51.4,51.98,40510056.0,775950,65536
20210729,52.2,53.19,52.09,52.71,33545848.0,637800,65536
20210730,52.67,52.68,51.71,52.5,30599780.0,587700,65536
20210802,52.1,54.17,52.1,54.15,43917332.0,820350,65536
20210803,54.01,58.63,53.68,56.99,122260384.0,2162692,65536
20210804,56.85,57.47,55.75,56.33,69838768.0,1239143,65536
20210805,55.82,56.97,55.38,55.6,46746688.0,833368,65536
20210806,55.12,57.4,55.12,56.32,56936104.0,1007472,65536
20210809,56.07,56.83,55.66,56.66,33278572.0,591472,65536
20210810,56.93,57.88,56.27,57.36,53871696.0,942750,65536
20210811,57.37,57.67,56.01,56.11,56433288.0,999800,65536
20210812,55.86,56.66,55.4,55.62,40351400.0,720600,65536
20210813,55.55,56.84,55.3,56.35,43362904.0,773522,65536
20210816,56.09,58.63,55.98,58.2,89351864.0,1542485,65536
20210817,58.15,58.85,57.17,57.29,63024640.0,1090104,65536
20210818,57.85,60.18,57.58,59.14,90898416.0,1537542,65536
20210819,59.14,59.45,57.26,57.96,57714124.0,996500,65536
20210820,58.5,69.55,58.44,69.55,316887296.0,4717909,65536
20210823,75.11,83.46,74.0,83.46,727802112.0,9047785,65536
20210824,92.5,93.0,80.14,80.6,912874944.0,10474852,65536
20210825,78.58,80.06,74.68,75.1,527578240.0,6927352,65536
20210826,75.7,90.12,72.52,90.12,748132096.0,9077885,65536
20210827,84.0,108.14,83.81,105.9,1020698432.0,10234060,65536
20210830,98.99,123.85,95.0,109.78,975498496.0,9259817,65536
20210831,105.02,115.45,102.01,105.5,767030720.0,7018850,65536
20210901,103.0,105.37,92.92,96.28,616732608.0,6259251,65536
20210902,97.2,109.5,93.88,104.7,657387712.0,6361439,65536
20210903,102.18,113.08,98.2,99.5,573694720.0,5478064,65536
20210906,96.74,99.49,88.56,93.98,457401056.0,4909520,65536
20210907,94.08,95.88,91.68,94.19,322247520.0,3445600,65536
20210908,93.47,94.0,87.1,87.9,377262368.0,4211302,65536
20210909,87.91,91.98,86.16,88.82,373291808.0,4197140,65536
20210910,88.79,88.79,86.0,87.71,255822176.0,2921939,65536
20210913,88.0,91.5,83.8,89.74,362468640.0,4133391,65536
20210914,88.7,104.8,85.0,100.83,642657664.0,6794544,65536
20210915,96.8,106.16,95.0,96.43,569915200.0,5761947,65536
20210916,96.0,104.98,93.0,97.02,514702976.0,5205016,65536
20210917,94.88,96.53,85.1,86.18,377325152.0,4157104,65536
20210922,85.7,87.49,82.68,83.99,229402512.0,2705088,65536
20210923,85.33,85.61,80.01,80.47,256678352.0,3133966,65536
20210924,79.61,80.71,77.6,77.79,178216704.0,2250656,65536
20210927,76.52,80.0,73.5,75.68,135997712.0,1785218,65536
20210928,75.5,81.89,75.5,79.0,269716288.0,3400269,65536
20210929,76.9,77.91,74.3,75.17,155504992.0,2043086,65536
20210930,76.43,78.39,75.59,77.41,135150640.0,1754229,65536
20211008,78.56,79.5,75.03,75.37,109177104.0,1426300,65536
20211011,74.8,77.29,74.06,75.95,88335384.0,1167500,65536
20211012,75.0,75.76,72.18,73.22,100245712.0,1364936,65536
20211013,73.29,76.9,72.63,74.46,136415104.0,1820240,65536
20211014,75.0,82.49,74.46,80.33,309363616.0,3870148,65536
20211015,78.0,79.8,76.66,77.58,188500416.0,2420593,65536
20211018,77.32,80.18,75.77,77.76,139377216.0,1783412,65536
20211019,75.47,79.88,75.04,78.99,186308176.0,2392060,65536
20211020,78.9,80.2,77.33,79.8,183870080.0,2320238,65536
20211021,79.09,79.69,77.15,77.16,147723968.0,1891314,65536
20211022,77.77,84.42,75.4,82.08,296336704.0,3661446,65536
20211025,80.2,88.52,80.14,86.9,344884896.0,4063718,65536
20211026,85.66,93.88,82.28,82.78,368519232.0,4217926,65536
20211027,81.52,84.59,79.88,80.0,184120144.0,2252176,65536
20211028,80.1,81.79,75.3,75.3,173416672.0,2247164,65536
20211029,75.31,77.39,73.52,76.02,123615328.0,1638282,65536
20211101,75.0,77.4,74.78,75.61,114720432.0,1506890,65536
20211102,75.68,77.84,74.1,74.2,135734368.0,1783969,65536
20211103,73.87,75.43,72.1,73.48,112732664.0,1537666,65536
20211104,72.94,76.9,72.94,76.35,143798720.0,1901443,65536
20211105,76.38,77.99,75.39,76.32,122759448.0,1603425,65536
20211108,75.9,91.58,74.06,88.35,479749696.0,5622643,65536
20211109,85.62,89.52,85.62,88.38,357311968.0,4064308,65536
20211110,88.37,92.6,87.0,89.4,355426208.0,3961143,65536
20211111,89.1,92.9,87.65,91.7,369239360.0,4076247,65536
20211112,92.28,99.77,88.0,88.89,509257024.0,5423781,65536
20211115,89.88,92.35,86.08,88.52,320130688.0,3589491,65536
20211116,88.86,89.15,85.26,85.26,223163376.0,2573099,65536
20211117,84.7,92.39,84.68,91.75,354945536.0,3940724,65536
20211118,90.21,92.93,89.35,91.22,245719376.0,2701020,65536
20211119,92.14,94.0,88.6,89.95,295245184.0,3240852,65536
20211122,88.99,91.5,87.18,90.14,193264288.0,2161101,65536
20211123,89.42,90.88,87.38,88.98,163205104.0,1842536,65536
20211124,88.99,90.8,86.66,87.4,206510544.0,2320749,65536
20211125,87.2,90.0,86.3,89.0,180458016.0,2040427,65536
20211126,91.5,97.45,89.5,89.82,325254336.0,3501171,65536
20211129,84.0,88.5,82.8,85.03,211619200.0,2465339,65536
20211130,85.08,90.58,85.08,86.5,206592272.0,2358789,65536
20211201,86.17,87.99,84.62,85.77,142779376.0,1662300,65536
20211202,84.88,85.43,79.77,79.81,180964384.0,2212200,65536
20211203,79.61,80.73,79.5,79.7,73055952.0,913279,65536
20211206,79.7,80.5,77.44,77.81,76132736.0,970170,65536
20211207,78.25,78.72,76.5,77.3,59541468.0,769479,65536
20211208,77.04,79.35,77.04,78.93,57606420.0,732561,65536
20211209,78.5,81.5,78.5,80.74,96880424.0,1204500,65536
20211210,79.9,81.1,79.58,80.42,62978488.0,783557,65536
20211213,80.75,80.96,78.25,78.9,72892872.0,917256,65536
20211214,78.7,80.79,78.7,80.15,64688148.0,808557,65536
20211215,80.17,81.95,80.15,81.28,102105104.0,1258535,65536
20211216,82.15,84.93,80.66,84.0,170970608.0,2053336,65536
20211217,83.54,83.54,80.18,80.22,110634192.0,1351877,65536
20211220,79.43,79.8,76.18,76.21,84483104.0,1085846,65536
20211221,77.0,78.2,75.92,77.25,46729668.0,606361,65536
20211222,77.56,77.95,76.58,77.13,44719092.0,579900,65536
20211223,77.3,77.55,75.51,75.6,58276748.0,766993,65536
20211224,75.1,76.2,73.07,73.12,66661504.0,900570,65536
20211227,73.2,74.75,72.35,74.06,48808652.0,661997,65536
20211228,74.06,77.5,74.06,76.25,86253456.0,1133061,65536
20211229,75.88,76.38,74.58,76.12,51402084.0,679222,65536
20211230,76.0,76.8,75.28,75.41,44532256.0,585953,65536
20211231,75.3,76.3,74.54,74.69,42193020.0,560000,65536
20220104,74.69,75.3,74.02,75.13,38680120.0,517105,65536
20220105,75.12,75.12,60.1,68.81,112774320.0,1611007,65536
20220106,69.09,70.49,68.2,69.81,54659984.0,786629,65536
20220107,69.88,70.5,66.42,66.68,63918816.0,941300,65536
20220110,66.69,68.3,65.7,68.18,43359144.0,643635,65536
20220111,69.0,69.0,66.0,66.23,38600816.0,575160,65536
20220112,66.96,68.18,66.72,68.14,35275144.0,521147,65536
20220113,68.14,68.68,67.02,67.13,33060472.0,488600,65536
20220114,67.12,67.5,64.88,65.08,45807988.0,694099,65536
20220117,65.17,67.45,64.99,67.03,44000712.0,662514,65536
20220118,67.96,67.96,64.38,64.81,51633444.0,788855,65536
20220119,64.8,65.42,64.2,65.01,32129902.0,496136,65536
20220120,64.8,65.0,61.13,61.39,54893892.0,882807,65536
20220121,61.68,62.33,60.4,61.27,27888988.0,455700,65536
20220124,61.27,65.25,60.78,63.1,59155992.0,933428,65536
20220125,62.13,63.49,60.42,60.57,39507248.0,641373,65536
20220126,60.57,61.56,59.39,60.72,27263132.0,453100,65536
20220127,61.44,61.44,55.0,58.34,37131296.0,625915,65536
20220128,58.41,59.91,57.51,59.06,32524184.0,551800,65536
20220207,60.39,61.98,59.35,60.9,35702524.0,586725,65536
20220208,61.12,63.78,60.81,61.87,62466208.0,1000916,65536
20220209,62.77,62.77,61.11,62.3,32180858.0,520058,65536
20220210,62.3,62.46,60.13,60.57,32874092.0,539469,65536
20220211,60.57,60.83,58.75,59.12,33509490.0,564864,65536
20220214,58.84,60.08,58.0,59.18,21274744.0,358100,65536
20220215,59.49,59.9,58.61,59.8,17968136.0,302200,65536
20220216,60.0,71.0,59.94,68.87,196184704.0,2941493,65536
20220217,69.17,72.21,66.66,67.1,177581760.0,2567556,65536
20220218,66.82,67.64,65.09,65.97,84393280.0,1279595,65536
20220221,65.97,67.28,65.4,66.85,65770900.0,987200,65536
20220222,66.5,69.88,65.52,67.76,116462832.0,1710468,65536
20220223,67.0,68.34,66.3,67.99,73533536.0,1087658,65536
20220224,67.98,75.51,67.5,70.68,225628976.0,3130878,65536
20220225,70.36,72.33,69.8,70.29,112807536.0,1595669,65536
20220228,69.94,70.0,66.88,68.9,84387400.0,1235500,65536
20220301,69.33,69.8,67.8,68.8,58836260.0,858127,65536
20220302,68.79,69.93,67.51,69.47,54872556.0,794200,65536
20220303,69.9,71.44,68.5,71.08,76523648.0,1089042,65536
20220304,71.19,73.69,70.36,72.2,106190784.0,1468434,65536
20220307,71.83,73.5,70.47,72.64,77714728.0,1078536,65536
20220308,72.0,72.5,69.05,69.48,60156728.0,854101,65536
20220309,68.99,70.69,67.59,70.55,85862576.0,1243033,65536
20220310,72.02,72.5,69.52,69.89,69338624.0,977219,65536
20220311,69.88,69.88,65.53,68.03,63520228.0,944573,65536
20220314,67.26,67.79,64.38,64.38,45027452.0,683742,65536
20220315,63.86,64.8,60.12,60.38,59884096.0,958392,65536
20220316,62.39,62.88,60.05,62.48,55818496.0,909579,65536
20220317,62.42,74.66,62.4,73.57,215827376.0,3034544,65536
20220318,74.73,74.97,70.3,70.52,132662792.0,1837775,65536
20220321,70.79,71.64,69.83,70.79,66236180.0,938100,65536
20220322,71.74,72.9,69.56,70.67,92271592.0,1300027,65536
20220323,70.48,71.31,69.78,70.4,49960292.0,708104,65536
20220324,69.78,71.23,68.58,70.63,45278052.0,644421,65536
20220325,70.68,71.95,69.6,69.72,63541816.0,898745,65536
20220328,68.78,69.4,67.33,67.41,42215456.0,618821,65536
20220329,67.58,70.95,67.58,70.17,75259048.0,1077322,65536
20220330,70.25,84.0,69.84,79.0,243681728.0,3216761,65536
20220331,78.0,82.0,75.0,75.46,295455328.0,3807453,65536
20220401,74.53,76.66,70.68,71.14,174617472.0,2390986,65536
20220406,70.43,71.59,68.15,69.49,105702392.0,1509915,65536
20220407,68.8,69.66,66.5,66.99,78505672.0,1160114,65536
20220408,67.3,70.28,63.87,70.28,132835224.0,1964123,65536
20220411,68.6,69.99,67.5,68.71,70990096.0,1033613,65536
20220412,66.64,72.71,66.64,71.3,128822856.0,1809904,65536
20220413,71.2,75.59,68.1,70.3,176652480.0,2448935,65536
20220414,71.12,73.07,69.03,70.37,113790520.0,1608227,65536
20220415,69.94,69.94,65.7,68.29,96713616.0,1426755,65536
20220418,67.07,69.32,65.56,68.23,53464808.0,792315,65536
20220419,68.0,69.26,66.68,66.85,48414488.0,712380,65536
20220420,67.9,67.9,66.3,67.29,34804836.0,518698,65536
20220421,67.03,67.03,62.5,62.88,61074284.0,945400,65536
20220422,63.5,64.45,62.11,64.4,37433356.0,589300,65536
20220425,61.53,63.99,59.03,59.48,39625240.0,645500,65536
20220426,59.65,61.6,56.5,57.1,40979796.0,688727,65536
20220427,55.12,61.0,55.12,60.76,48904600.0,829316,65536
20220428,60.1,62.6,58.88,60.45,44237908.0,729882,65536
20220429,60.7,62.0,60.7,61.35,36559120.0,595015,65536
20220505,62.93,62.93,60.8,61.94,30018586.0,483313,65536
20220506,60.8,63.98,59.73,62.7,53873724.0,863174,65536
20220509,33.86,34.86,32.88,33.4,44283760.0,1310828,65536
20220510,33.38,38.94,32.88,36.03,125658400.0,3394001,65536
20220511,34.5,36.88,34.15,35.55,106650904.0,2994454,65536
20220512,35.0,36.11,34.7,35.48,67436064.0,1910547,65536
20220513,35.6,35.97,35.11,35.84,42463496.0,1195178,65536
20220516,35.85,36.03,34.85,34.91,37841260.0,1071456,65536
20220517,34.62,35.87,34.08,35.46,48972768.0,1398839,65536
20220518,35.4,35.8,34.84,34.88,37891064.0,1073996,65536
20220519,33.97,35.2,33.93,35.0,31345396.0,901881,65536
20220520,35.5,36.08,35.11,35.29,40669948.0,1147648,65536
